hcho,gps_num,app,gps_alt,s_d2,odm,s_d0,s_d1,s_h0,SiteName,gps_fix,s_gg,gps_lat,s_t0,timestamp,adf_status,gps_lon,SiteAddr,date,device_id,s_g8,c_d0,fw_ver,s_g1,time,model,c_d0_method,name,area
0,9,AirBox,2,22,acelink.edimax,36,43,88,雲林縣縣立西螺國中,1,0,23.79285151,27.3,2020-05-23T02:17:19Z,0,120.4604949,雲林縣西螺鎮興農西路二一七號,2020-05-23,08BEAC0A02B2,0,62.56,v1.06,0,02:17:19,AI-1003WN,Theil-Sen/21/12.45,,
,9,AirBox,2,4,,6,7,100,新北市昌福國小,1,,24.955,23.5,2020-05-23T02:15:21Z,,121.339,N/A,2020-05-23,74DA38F7C334,,2.97,,,02:15:21,,BRR/30/5.69,昌福國小,new_taipei
0,9,AirBox,2,16,acelink.edimax,32,37,100,臺南市市立河東國小,1,0,23.3448173076,27.3,2020-05-23T02:19:21Z,0,120.437442027,臺南市白河區河東里83之1號,2020-05-23,08BEAC0A02B6,0,N/A,v1.06,0,02:19:21,AI-1003WN,N/A,,
,9,AirBox,2,19,,33,39,93,08BEAC0286D2,1,,23.876,26.5,2020-05-23T02:17:43Z,,120.529,N/A,2020-05-23,08BEAC0286D2,,21.06,,,02:17:43,,BRR/30/16.41,智造迷,changhua
0,9,AirBox,2,21,acelink.edimax,44,60,100,雲林縣縣立溪洲國小,1,0,23.7410914,27.7,2020-05-23T02:17:08Z,0,120.555364,雲林縣斗六市溪洲里萬年路八○九號,2020-05-23,08BEAC0A02B4,0,75.63,v1.06,0,02:17:08,AI-1003WN,Theil-Sen/21/3.42,,
0,9,AirBox,2,20,acelink.edimax,42,55,100,雲林縣縣立林內國小,1,0,23.759643,27.3,2020-05-23T02:15:39Z,0,120.6178546,雲林縣林內鄉水南村中正路一一一號,2020-05-23,08BEAC0A02B8,0,72.32,v1.06,0,02:15:39,AI-1003WN,Theil-Sen/21/9.12,,
,9,AirBox,2,1,,2,2,90,08BEAC0286D8,1,,25.01343248,24,2020-05-23T02:15:57Z,,121.2142493,N/A,2020-05-23,08BEAC0286D8,,N/A,,,02:15:57,,N/A,A18站PAO,new_taipei
0,9,AirBox,2,5,acelink.edimax,8,9,100,桃園市市立平鎮國中,1,0,24.9452641,24.6,2020-05-23T02:03:20Z,0,121.2182544,桃園市平鎮區新富里振興路2號,2020-05-23,08BEAC0A0716,0,N/A,v1.06,0,02:03:20,AI-1003WN,N/A,,
0,9,AirBox,2,19,acelink.edimax,41,53,96,雲林縣私立維多利亞小學,1,0,23.6798001,27.3,2020-05-23T02:19:23Z,0,120.552136,雲林縣斗六市鎮南路1110號,2020-05-23,08BEAC0A024C,0,70.7,v1.06,0,02:19:23,AI-1003WN,Theil-Sen/21/3.64,,
0,9,AirBox,2,13,acelink.edimax,26,29,90,臺南市市立南梓實驗小學,1,0,23.297829628,27.3,2020-05-23T01:55:17Z,0,120.298751369,臺南市新營區建業路191號,2020-05-23,08BEAC0A0714,0,N/A,v1.06,0,01:55:17,AI-1003WN,N/A,,
,9,AirBox,2,3,,4,4,100,74DA38C7D00C,1,,24.954,25.75,2020-05-23T02:16:42Z,,121.347,N/A,2020-05-23,74DA38C7D00C,,1.99,,,02:16:42,,BRR/30/6.29,測站w00,NA
,9,AirBox,2,1,,2,2,100,08BEAC028664,1,,22.074,28,2020-05-23T02:16:13Z,,120.826,N/A,2020-05-23,08BEAC028664,,4.26,,,02:16:13,,LR/14/13.45,iTribe長樂部落,pingtung
0,9,AirBox,2,0,acelink.edimax,1,1,65,201905141045,1,0,25.0623422,27.6,2020-05-23T02:16:04Z,0,121.5820876,N/A,2020-05-23,201905141045,0,3.84,v1.06,0,02:16:04,AI-1003WN,LR/14/6.09,,
,9,AirBox,2,0,,0,0,75,74DA38E69B54,1,,24.97,25.12,2020-05-23T02:17:12Z,,121.186,N/A,2020-05-23,74DA38E69B54,,N/A,,,02:17:12,,N/A,大享633,taoyuan
,9,AirBox,2,11,,15,16,72,忠明-2,1,,24.151,30.36,2020-05-23T02:12:46Z,,120.641,Zhongming,2020-05-23,08BEAC0286DE,,10.23,,,02:12:46,,BRR/30/0.11,手動站：忠明站-2（6DE),taichuang
0,9,AirBox,2,8,acelink.edimax,12,13,90,桃園市市立建德國小,1,0,24.97663333,25.3,2020-05-23T02:15:46Z,0,121.314715,桃園市桃園區延平路265號,2020-05-23,08BEAC0A02BA,0,7.59,v1.06,0,02:15:46,AI-1003WN,BRR/30/2.33,,
,9,AirBox,2,11,,16,16,72,忠明-1,1,,24.151,31.11,2020-05-23T02:14:00Z,,120.641,Zhongming,2020-05-23,08BEAC0286DC,,10.72,,,02:14:00,,BRR/30/0.11,手動站：忠明站-1（6DC),taichuang
0,9,AirBox,2,12,acelink.edimax,23,25,100,嘉義縣縣立大吉國中,1,0,23.51533835,27,2020-05-23T02:18:00Z,0,120.487405,嘉義縣民雄鄉大崎村內埔仔2之1號,2020-05-23,08BEAC0A02BE,0,16.38,v1.06,0,02:18:00,AI-1003WN,BRR/30/7.53,,
,9,AirBox,2,5,,7,7,100,74DA38C7D0B6,1,,25.047,24.12,2020-05-23T02:12:18Z,,121.512,N/A,2020-05-23,74DA38C7D0B6,,5.32,,,02:12:18,,BRR/14/0.41,國立交通大學台北,15
,9,AirBox,2,0,,0,0,77,08BEAC028AA6,1,,23.25,29.5,2020-05-23T02:14:44Z,,121.273,N/A,2020-05-23,08BEAC028AA6,,0.81,,,02:14:44,,BRR/14/56.41,iTribe古楓部落,hualien
,9,AirBox,2,9,,15,17,100,08BEAC028AA4,1,,22.66725369,26.25,2020-05-23T02:13:54Z,,120.4599262,N/A,2020-05-23,08BEAC028AA4,,7.84,,,02:13:54,,Theil-Sen/30/2.96,admim,pingtung
,9,AirBox,2,1,,2,2,85,08BEAC028AA2,1,,25.107,22.75,2020-05-23T02:18:18Z,,121.843,N/A,2020-05-23,08BEAC028AA2,,N/A,,,02:18:18,,N/A,九份國小前走廊,new_taipei
,9,AirBox,2,2,,6,10,100,08BEAC028AA0,1,,25.107,21.75,2020-05-23T02:17:56Z,,121.843,N/A,2020-05-23,08BEAC028AA0,,N/A,,,02:17:56,,N/A,九份國小戶外,new_taipei
,9,AirBox,2,0,,1,1,100,74DA38AF4964,1,,24.112,26.62,2020-05-23T02:15:10Z,,120.499,N/A,2020-05-23,74DA38AF4964,,0,,,02:15:10,,LR/30/6.69,和美鎮忠明路,changhua
,9,AirBox,2,9,,13,13,100,74DA38E2B532,1,,22.675,27.75,2020-05-23T02:13:56Z,,120.322,N/A,2020-05-23,74DA38E2B532,,7.1,,,02:13:56,,LR/30/5.86,書香院,kaohsiung
,9,AirBox,2,1,,2,3,96,08BEAC028AA8,1,,24.171065,23.5,2020-05-23T02:15:22Z,,120.882627,N/A,2020-05-23,08BEAC028AA8,,3.34,,,02:15:22,,Theil-Sen/14/17.17,萬中砂石2,taichuang
,9,AirBox,2,1,,2,2,100,宜蘭縣縣立湖山國小,1,,24.779,24.37,2020-05-23T02:12:17Z,,121.699,[264]宜蘭縣員山鄉枕山村坡城路54號,2020-05-23,74DA38F20836,,0,,,02:12:17,,LR/14/5.9,宜蘭湖山國小,yilan
0,9,AirBox,2,20,acelink.edimax,30,44,98,臺南市市立延平國小,1,0,23.1787705,27.6,2020-05-23T02:15:58Z,0,120.1527313,臺南市佳里區頂?里136號,2020-05-23,08BEAC0A0496,0,N/A,v1.06,0,02:15:58,AI-1003WN,N/A,,
0,9,AirBox,2,5,acelink.edimax,8,8,97,桃園市市立東安國中,1,0,24.91230869,24.7,2020-05-23T02:08:14Z,0,121.2384785,桃園市平鎮區平東路168號,2020-05-23,08BEAC0A070A,0,N/A,v1.06,0,02:08:14,AI-1003WN,N/A,,
,9,AirBox,2,2,,2,2,100,新竹市立西門國小,1,,24.802,24.5,2020-05-23T02:10:15Z,,120.959,[300]新竹市北區北大路450號,2020-05-23,74DA38C7D640,,8.2,,,02:10:15,,BRR/14/1.38,新竹市西門國小,hsinchu_city
,9,AirBox,2,4,,5,6,100,新竹市立民富國小,1,,24.808,24,2020-05-23T02:13:42Z,,120.96,[300]新竹市北區西大路561號,2020-05-23,74DA38C7D642,,13.42,,,02:13:42,,BRR/14/1.25,新竹市北區民富國民小學,hsinchu_city
,9,AirBox,2,9,,12,13,66,74DA38EBF61A,1,,22.682,27.75,2020-05-23T02:13:06Z,,120.32,N/A,2020-05-23,74DA38EBF61A,,14.51,,,02:13:06,,LR/30/6.4,jjjjjjjjjjjjjj時代爵邸j棟,kaohsiung
0,9,AirBox,2,19,acelink.edimax,37,45,100,臺南市市立果毅國小,1,0,23.2580403,28.8,2020-05-23T02:16:22Z,0,120.3719322,臺南市柳營區果毅里61號,2020-05-23,08BEAC0A0322,0,N/A,v1.06,0,02:16:22,AI-1003WN,N/A,,
,9,AirBox,2,24,,30,34,85,高雄市市立溪埔國小,1,,22.722,27.25,2020-05-23T02:13:16Z,,120.443,高雄市溪埔國小 高雄市大樹區溪埔里43號,2020-05-23,74DA38F20F58,,17.84,,,02:13:16,,Theil-Sen/30/7.14,大樹區溪埔國小new,kaohsiung
,9,AirBox,2,9,,13,14,100,市立蘭雅國小,1,,25.108,23.5,2020-05-23T02:16:54Z,,121.523,臺北市士林區蘭興里磺溪街57號,2020-05-23,74DA38F2115E,,10.59,,,02:16:54,,BRR/14/0.82,臺北市蘭雅國民小學,NA
,9,AirBox,2,14,,18,22,100,taichung33,1,,24.186,25.62,2020-05-23T02:14:54Z,,120.666,N/A,2020-05-23,74DA3895C2BC,,6.67,,,02:14:54,,BRR/30/4.55,Taichung33,taichuang
,9,AirBox,2,0,,0,1,100,taichung49,1,,24.164,28.75,2020-05-23T02:13:58Z,,120.731,N/A,2020-05-23,74DA3895C2BE,,0,,,02:13:58,,BRR/30/9.22,Taichung49,taichuang
0,9,AirBox,2,1,acelink.edimax,3,4,100,嘉義縣縣立阿里山國(中)小,1,0,23.46806879,22.6,2020-05-23T02:16:08Z,0,120.7011401,嘉義縣阿里山鄉樂野村一鄰31號,2020-05-23,08BEAC0A0886,0,3.68,v1.06,0,02:16:08,AI-1003WN,BRR/30/26.56,,
0,9,AirBox,2,4,acelink.edimax,6,6,88,桃園市市立迴龍國(中)小,1,0,25.01941502,26.5,2020-05-23T02:19:09Z,0,121.4053416,桃園市龜山區萬壽路一段168號,2020-05-23,08BEAC0A0884,0,4.98,v1.06,0,02:19:09,AI-1003WN,LR/14/5.42,,
,9,AirBox,2,7,,11,12,100,74DA38EBF944,1,,24.269,25,2020-05-23T02:14:39Z,,120.538,N/A,2020-05-23,74DA38EBF944,,3.28,,,02:14:39,,BRR/30/16.69,遠雄之星1期,taichuang
0,9,AirBox,2,3,acelink.edimax,5,6,100,桃園市市立中壢國中,1,0,24.95050077,24.7,2020-05-23T02:13:21Z,0,121.2191201,桃園市平鎮區延平路一段115號,2020-05-23,08BEAC0A0882,0,N/A,v1.06,0,02:13:21,AI-1003WN,N/A,,
0,9,AirBox,2,17,acelink.edimax,28,32,100,雲林縣縣立龍岩國小,1,0,23.7224742,27.5,2020-05-23T02:14:43Z,0,120.3085176,雲林縣褒忠鄉民生路廿八巷十五號,2020-05-23,08BEAC0A0880,0,49.57,v1.06,0,02:14:43,AI-1003WN,Theil-Sen/21/24.1,,
0,9,AirBox,2,13,acelink.edimax,18,19,89,臺中市立山陽國小,1,0,24.16372951,27.1,2020-05-23T02:17:26Z,0,120.5447481,臺中市大肚區山陽里榮華街630號,2020-05-23,08BEAC0A0888,0,8.64,v1.06,0,02:17:26,AI-1003WN,BRR/30/9.86,,
,9,AirBox,2,5,,7,7,100,74DA38EBF948,1,,24.422,27.87,2020-05-23T02:16:44Z,,120.689,N/A,2020-05-23,74DA38EBF948,,0,,,02:16:44,,LR/14/8.3,翊超有機農場,miaoli
,9,AirBox,2,1,,1,1,89,市立誠正國中,1,,25.054,24.37,2020-05-23T02:18:10Z,,121.618,臺北市南港區新富里富康街1巷24號,2020-05-23,74DA38F7C504,,3.84,,,02:18:10,,LR/14/2.85,台北市南港區誠正國中2018,taipei
,9,AirBox,2,1,,2,3,100,市立螢橋國中,1,,25.018,24.75,2020-05-23T02:12:51Z,,121.525,臺北市中正區林興里汀州路三段4號,2020-05-23,74DA38F7C502,,2.58,,,02:12:51,,BRR/14/3.6,臺北市中正區螢橋國中2018,taipei
,9,AirBox,2,6,,9,10,100,屏東縣縣立泰安國小,1,,22.63,25.12,2020-05-23T02:16:12Z,,120.594,[912]屏東縣內埔鄉老埤村壽比路116號,2020-05-23,74DA38F20A74,,5.54,,,02:16:12,,Theil-Sen/30/11.88,屏東縣泰安國小,pingtung
0,9,AirBox,2,16,acelink.edimax,25,28,100,嘉義縣縣立後塘國小,1,0,23.40532955,27.1,2020-05-23T02:17:13Z,0,120.3368918,嘉義縣鹿草鄉三角村毛蟹行11號,2020-05-23,08BEAC0A05E4,0,N/A,v1.06,0,02:17:13,AI-1003WN,N/A,,
,9,AirBox,2,0,,1,1,53,74DA38E2B83C,1,,25.062013,25.25,2020-05-23T02:12:16Z,,121.582246,N/A,2020-05-23,74DA38E2B83C,,3.84,,,02:12:16,,LR/14/6.08,AI-1003Wv3,new_taipei
0,9,AirBox,2,14,acelink.edimax,27,28,100,臺南市市立歡雅國小,1,0,23.2925955,28,2020-05-23T02:15:23Z,0,120.2434794,臺南市鹽水區歡雅里31號,2020-05-23,08BEAC0A05E6,0,N/A,v1.06,0,02:15:23,AI-1003WN,N/A,,
,9,AirBox,2,14,,18,19,100,苗栗縣縣立文苑國小,1,,24.433,24.75,2020-05-23T02:15:06Z,,120.646,[358]苗栗縣苑裡鎮房裡里二鄰14號,2020-05-23,74DA38F208F8,,5.92,,,02:15:06,,LR/14/12.71,苗栗縣文苑國小,NA
0,9,AirBox,2,20,acelink.edimax,40,56,100,臺南市市立善化國中,1,0,23.14732595,27.8,2020-05-23T02:18:42Z,0,120.2873474,臺南市善化區溪美里656號,2020-05-23,08BEAC0A05E0,0,N/A,v1.06,0,02:18:42,AI-1003WN,N/A,,
,9,AirBox,2,4,,6,6,100,苗栗縣縣立建中國小,1,,24.413,22.37,2020-05-23T02:17:52Z,,120.769,[367]苗栗縣三義鄉廣盛村廣盛80號,2020-05-23,74DA38F208F2,,2.07,,,02:17:52,,LR/14/3.5,苗栗縣建中國小,miaoli
,9,AirBox,2,4,,7,9,76,屏東縣縣立墾丁國小-鵝鑾分校,1,,21.913,30.75,2020-05-23T02:16:22Z,,120.848,[946]屏東縣恆春鎮砂島路216號,2020-05-23,74DA38F20A76,,8.24,,,02:16:22,,LR/14/7.89,墾丁國小鵝鑾分校,pingtung
0,9,AirBox,2,25,acelink.edimax,39,42,93,嘉義縣縣立福樂國小,1,0,23.52865101,27.8,2020-05-23T02:00:13Z,0,120.4519102,嘉義縣民雄鄉福樂村光明二街191號,2020-05-23,08BEAC0A05E8,0,28.09,v1.06,0,02:00:13,AI-1003WN,BRR/30/7.41,,
,9,AirBox,2,11,,17,18,0,連江縣縣立介壽國(中)小,1,,26.16,-4,2020-05-23T00:31:04Z,,119.949,[209]連江縣南竿鄉介壽村13號,2020-05-23,74DA38F208F6,,N/A,,,00:31:04,,N/A,介壽國中小,NA
0,9,AirBox,2,15,acelink.edimax,31,37,100,臺南市市立崇和國小,1,0,22.904432,27.3,2020-05-23T02:19:17Z,0,120.3523758,臺南市關廟區田中里南雄南路568號,2020-05-23,08BEAC0A05EE,0,14.95,v1.06,0,02:19:17,AI-1003WN,BRR/14/17.74,,
0,9,AirBox,2,1,acelink.edimax,2,2,100,桃園市市立北湖國小,1,0,25.00473962,25.6,2020-05-23T02:15:47Z,0,121.0497074,桃園市新屋區石牌里東興路780號,2020-05-23,08BEAC0A05EC,0,N/A,v1.06,0,02:15:47,AI-1003WN,N/A,,
,9,AirBox,2,8,,10,10,100,苗栗縣縣立僑成國小,1,,24.401,22.62,2020-05-23T02:18:14Z,,120.765,[367]苗栗縣三義鄉勝興村廿份220號,2020-05-23,74DA38F208FC,,3.68,,,02:18:14,,LR/14/2.1,苗栗縣僑成國小,miaoli
,9,AirBox,2,0,,0,0,100,新竹縣縣立五峰國小,1,,24.631,22.37,2020-05-23T02:17:31Z,,121.117,[311]新竹縣五峰鄉大隘村六鄰123號,2020-05-23,74DA38F20EB4,,0.54,,,02:17:31,,Theil-Sen/14/12.52,新竹縣五峰國小,hsinchu_county
,9,AirBox,2,0,,0,0,100,新竹縣縣立大坪國小,1,,24.675,24,2020-05-23T02:17:37Z,,121.059,[314]新竹縣北埔鄉外坪村一鄰8號,2020-05-23,74DA38F20EB2,,1.46,,,02:17:37,,Theil-Sen/14/7.9,新竹縣大坪國小,hsinchu_county
,9,AirBox,2,8,,10,10,100,74DA38E69E98,1,,24.569,25.25,2020-05-23T02:16:14Z,,120.816,N/A,2020-05-23,74DA38E69E98,,5.08,,,02:16:14,,LR/14/0.59,ml-1,miaoli
,9,AirBox,2,0,,0,0,100,新竹縣縣立嘉興國小,1,,24.705,23.37,2020-05-23T02:13:21Z,,121.21,[313]新竹縣尖石鄉嘉樂村三鄰177號,2020-05-23,74DA38F20EB0,,1.11,,,02:13:21,,Theil-Sen/14/12.86,新竹縣尖石鄉嘉興國小,hsinchu_county
,9,AirBox,2,10,,12,13,100,新竹市立大庄國小,1,,24.789,25.5,2020-05-23T02:14:45Z,,120.927,[300]新竹市香山區大庄路48號,2020-05-23,74DA38C7D510,,25.04,,,02:14:45,,BRR/14/4.91,新竹市香山區大庄國小,hsinchu_city
,9,AirBox,2,9,,12,13,73,74DA38E69E94,1,,25.125,29.11,2020-05-23T02:15:18Z,,121.508,N/A,2020-05-23,74DA38E69E94,,16.92,,,02:15:18,,BRR/14/2.3,阿元的窩,taipei
,9,AirBox,2,38,,56,71,49,74DA38E69E96,1,,25.034,23.62,2020-05-23T02:14:18Z,,121.53,N/A,2020-05-23,74DA38E69E96,,44.02,,,02:14:18,,BRR/14/2.62,eastgatetcm1,taipei
,9,AirBox,2,17,,21,22,46,74DA3895C406,1,,25.014,32.86,2020-05-23T02:14:16Z,,121.432,N/A,2020-05-23,74DA3895C406,,13.93,,,02:14:16,,LR/14/2.69,新樹路258巷3號1樓,new_taipei
,9,AirBox,2,6,,8,8,100,苗栗縣縣立南和國中,1,,24.447,24.12,2020-05-23T02:14:33Z,,120.721,[357]苗栗縣通霄鎮南和里9鄰112之1號,2020-05-23,74DA38F20D04,,1.91,,,02:14:33,,LR/14/8.09,苗栗縣南和國中,miaoli
0,9,AirBox,2,3,acelink.edimax,5,5,98,桃園市市立大坡國中,1,0,24.96166621,24.7,2020-05-23T02:14:19Z,0,121.0400273,桃園市新屋區民有二路二段100號,2020-05-23,08BEAC0A088E,0,N/A,v1.06,0,02:14:19,AI-1003WN,N/A,,
0,9,AirBox,2,0,acelink.edimax,0,0,100,桃園市大園國際高中,1,0,25.02118003,25.6,2020-05-23T02:16:51Z,0,121.2208707,桃園市大園區橫峰里27鄰大成路二段8號,2020-05-23,08BEAC0A088C,0,N/A,v1.06,0,02:16:51,AI-1003WN,N/A,,
,9,AirBox,2,1,,1,1,67,74DA38F16728,1,,25.062,24.37,2020-05-23T02:13:56Z,,121.582,N/A,2020-05-23,74DA38F16728,,3.84,,,02:13:56,,LR/14/6.1,Hunter_28,taipei
,9,AirBox,2,2,,3,3,100,苗栗縣縣立僑樂國小,1,,24.603,23.37,2020-05-23T02:14:19Z,,120.886,[361]苗栗縣造橋鄉錦水村十二鄰306號,2020-05-23,74DA38F20A82,,0,,,02:14:19,,LR/14/7.87,苗栗縣僑樂國小,miaoli
,9,AirBox,2,18,,33,38,100,高雄市市立永安國小,1,,22.812,25.5,2020-05-23T02:12:13Z,,120.228,高雄市永安國小 高雄市永安區永華路49號,2020-05-23,74DA38F20B22,,16.34,,,02:12:13,,BRR/14/19.37,高雄市永安區永安國小_2,kaohsiung
,9,AirBox,2,17,,23,29,100,taichung67,1,,24.176,26.37,2020-05-23T02:16:32Z,,120.67,N/A,2020-05-23,74DA3895C2B4,,9.1,,,02:16:32,,BRR/30/3.97,Taichung67,taichuang
,9,AirBox,2,0,,0,0,70,74DA38E69B06,1,,25.062,22.75,2020-05-23T02:15:17Z,,121.451,N/A,2020-05-23,74DA38E69B06,,1.12,,,02:15:17,,LR/14/5.51,可愛丹丹揪咪,new_taipei
0,9,AirBox,2,21,acelink.edimax,39,49,99,雲林縣縣立梅林國小,1,0,23.7028568,27.5,2020-05-23T02:15:20Z,0,120.6016563,雲林縣斗六市梅林里梅林路五二號,2020-05-23,08BEAC0A04C0,0,67.47,v1.06,0,02:15:20,AI-1003WN,Theil-Sen/21/5.85,,
,9,AirBox,2,7,,9,9,68,74DA38E69B08,1,,24.154,28.75,2020-05-23T02:16:15Z,,120.651,N/A,2020-05-23,74DA38E69B08,,8.02,,,02:16:15,,BRR/30/1.03,大墩17街室內,hsinchu_county
,9,AirBox,2,21,,35,43,100,74DA38E2B6DE,1,,23.869,25.87,2020-05-23T02:13:52Z,,120.52,N/A,2020-05-23,74DA38E2B6DE,,21.45,,,02:13:52,,BRR/30/17.5,Joy北斗pm2.5,changhua
,9,AirBox,2,10,,13,13,100,74DA38E69DFA,1,,24.065,26,2020-05-23T02:15:31Z,,120.684,N/A,2020-05-23,74DA38E69DFA,,4.26,,,02:15:31,,BRR/30/10.6,myPM2.5_FA,taichuang
,9,AirBox,2,4,,5,5,100,74DA38E69DFC,1,,25.028,24.62,2020-05-23T02:15:02Z,,121.521,N/A,2020-05-23,74DA38E69DFC,,4.14,,,02:15:02,,BRR/14/2.44,ckc617,taipei
,9,AirBox,2,20,,28,30,100,74DA38E2B6DC,1,,22.654,26.62,2020-05-23T02:14:18Z,,120.335,N/A,2020-05-23,74DA38E2B6DC,,14.61,,,02:14:18,,LR/30/5.37,Bensong8,kaohsiung
0,9,AirBox,2,18,acelink.edimax,26,28,84,臺中市立中華國小,1,0,24.1658183339,28,2020-05-23T02:17:43Z,0,120.665824413,臺中市北區漢口路三段2號,2020-05-23,08BEAC07D3E2,0,13.4,v1.06,0,02:17:43,AI-1003WN,BRR/30/2.94,,
0,9,AirBox,2,8,acelink.edimax,12,13,100,08BEAC07D3E4,1,0,24.270879,28.6,2020-05-23T02:15:33Z,0,120.56272,N/A,2020-05-23,08BEAC07D3E4,0,3.8,v1.06,0,02:15:33,AI-1003WN,BRR/30/15.43,,
,9,AirBox,2,19,,31,36,100,高雄市市立觀音國小,1,,22.723,25.87,2020-05-23T02:13:23Z,,120.355,高雄市觀音國小 高雄市大社區觀音里文明路100號,2020-05-23,74DA38F2107E,,16.11,,,02:13:23,,LR/30/12.18,高雄市大社區觀音國小,kaohsiung
,9,AirBox,2,7,,10,10,77,高雄市市立愛國國小,1,,22.643,28.36,2020-05-23T02:13:15Z,,120.313,高雄市愛國國小 高雄市三民區十全一路1號,2020-05-23,74DA38F20FD6,,10.95,,,02:13:15,,LR/30/2.81,愛國空氣盒子,kaohsiung
0,9,AirBox,2,5,acelink.edimax,7,7,90,桃園市市立福安國小,1,0,24.85024768,26.2,2020-05-23T02:19:03Z,0,121.2887514,桃園市大溪區福安里十六鄰復興路一段755號,2020-05-23,08BEAC0A03EE,0,N/A,v1.06,0,02:19:03,AI-1003WN,N/A,,
0,9,AirBox,2,4,acelink.edimax,6,6,100,桃園市市立山東國小,1,0,25.01631438,25.3,2020-05-23T02:15:14Z,0,121.1732071,桃園市中壢區山東里十三鄰山東一路39號,2020-05-23,08BEAC0A03EC,0,N/A,v1.06,0,02:15:14,AI-1003WN,N/A,,
,9,AirBox,2,0,,0,0,94,74DA38AF47AA,1,,25.022,25.5,2020-05-23T02:13:49Z,,121.532,N/A,2020-05-23,74DA38AF47AA,,2.93,,,02:13:49,,BRR/14/3.64,Yummyogurt,taipei
,9,AirBox,2,5,,8,8,100,苗栗縣縣立興華高中附設國中,1,,24.685,23.62,2020-05-23T02:12:15Z,,120.936,[351]苗栗縣頭份市中正一路401號,2020-05-23,74DA38F20D9E,,18.62,,,02:12:15,,BRR/14/13.9,苗栗縣興華高中,miaoli
0,9,AirBox,2,187,acelink.edimax,400,405,100,臺南市市立歸南國小,1,0,22.96428768,29,2020-05-23T02:15:22Z,0,120.2881642,臺南市歸仁區辜厝里民權南路171號,2020-05-23,08BEAC0A040A,0,199.86,v1.06,0,02:15:22,AI-1003WN,BRR/14/9.04,,
0,9,AirBox,2,17,acelink.edimax,34,40,100,臺南市市立新南國小,1,0,22.99096149,27.5,2020-05-23T02:19:52Z,0,120.1958392,臺南市安平區怡平路6號,2020-05-23,08BEAC0A0868,0,16.42,v1.06,0,02:19:52,AI-1003WN,BRR/14/0.99,,
,9,AirBox,2,2,,2,3,74,74DA38E2B71C,1,,25.015,26.12,2020-05-23T02:14:07Z,,121.455,N/A,2020-05-23,74DA38E2B71C,,2.89,,,02:14:07,,LR/14/0.43,4樓房間,new_taipei
,9,AirBox,2,1,,2,2,75,74DA38EBF858,1,,25.003,26.75,2020-05-23T02:16:10Z,,121.515,N/A,2020-05-23,74DA38EBF858,,8.63,,,02:16:10,,BRR/14/4.89,Leos AirBox,taipei
0,9,AirBox,2,1,acelink.edimax,1,1,100,嘉義縣縣立中和國小,1,0,23.50225515,21.5,2020-05-23T02:19:55Z,0,120.6979349,嘉義縣竹崎鄉中和村奮起湖215號,2020-05-23,08BEAC0A0864,0,2.56,v1.06,0,02:19:55,AI-1003WN,BRR/30/26.59,,
,9,AirBox,2,0,,1,1,100,市立玉成國小,1,,25.055,24.75,2020-05-23T02:12:46Z,,121.603,臺北市南港區西新里向陽路31號,2020-05-23,74DA38F20B5A,,3.84,,,02:12:46,,LR/14/4.18,台北市南港區胡適國小2018,taipei
0,9,AirBox,2,24,acelink.edimax,41,52,97,臺南市市立永康區復興國小,1,0,23.0012034,27.8,2020-05-23T02:15:32Z,0,120.2388601,臺南市永康區華興街2號,2020-05-23,08BEAC0A0866,0,20.44,v1.06,0,02:15:32,AI-1003WN,BRR/14/4.14,,
0,9,AirBox,2,5,acelink.edimax,11,12,100,桃園市市立富岡國中,1,0,24.94179393,25.8,2020-05-23T02:14:38Z,0,121.0738458,桃園市楊梅區豐野里中正路456號,2020-05-23,08BEAC0A0860,0,N/A,v1.04,0,02:14:38,AI-1003WN,N/A,,
,9,AirBox,2,2,,3,4,100,市立潭美國小,1,,25.078,24.37,2020-05-23T02:13:26Z,,121.587,臺北市內湖區行善路179號,2020-05-23,74DA38F20F64,,4.65,,,02:13:26,,LR/14/5.7,台北市內湖區潭美國小2018,taipei
,9,AirBox,2,11,,18,19,76,74DA38E2B716,1,,23.705,26.62,2020-05-23T02:15:46Z,,120.552,N/A,2020-05-23,74DA38E2B716,,33.18,,,02:15:46,,Theil-Sen/21/1.04,Yun,yunlin
,9,AirBox,2,13,,18,18,86,74DA38E2B714,1,,24.161,27.62,2020-05-23T02:15:32Z,,120.699,N/A,2020-05-23,74DA38E2B714,,9.17,,,02:15:32,,BRR/30/5.96,taichung150,taichuang
,9,AirBox,2,16,,21,22,100,74DA38E2B712,1,,24.126,27,2020-05-23T02:18:10Z,,120.667,N/A,2020-05-23,74DA38E2B712,,8.14,,,02:18:10,,BRR/30/3.9,taichung149,taichuang
,9,AirBox,2,4,,6,6,83,74DA38E2B862,1,,24.831,26.37,2020-05-23T02:16:37Z,,120.998,N/A,2020-05-23,74DA38E2B862,,14.62,,,02:16:37,,BRR/14/3.85,Carina,hsinchu_county
0,9,AirBox,2,13,acelink.edimax,24,26,95,臺南市市立新泰國小,1,0,23.3158272,27.2,2020-05-23T02:17:15Z,0,120.3260708,臺南市新營區東學路77號,2020-05-23,08BEAC0A086E,0,N/A,v1.06,0,02:17:15,AI-1003WN,N/A,,
