hcho,gps_num,app,gps_alt,s_d2,odm,s_d0,s_d1,s_h0,SiteName,gps_fix,s_gg,gps_lat,s_t0,timestamp,adf_status,gps_lon,SiteAddr,date,device_id,s_g8,c_d0,fw_ver,s_g1,time,model,c_d0_method,name,area
,9,AirBox,2,4,,6,6,100,74DA38C7D3DE,1,,24.788,27.87,2020-05-24T01:35:21Z,,120.993,N/A,2020-05-24,74DA38C7D3DE,,9.16,,,01:35:21,,PA/14/2.88,交大博愛校區-竹銘館大門,1
,9,AirBox,2,27,,46,57,100,74DA38EBF970,1,,22.821,27.62,2020-05-24T01:33:00Z,,120.208,N/A,2020-05-24,74DA38EBF970,,19.93,,,01:33:00,,Theil-Sen/14/18.2,高雄市永安區新港國小,taichuang
,9,AirBox,2,3,,4,5,100,74DA38C7D3DA,1,,24.787,26.37,2020-05-24T01:31:51Z,,120.996,N/A,2020-05-24,74DA38C7D3DA,,5.36,,,01:31:51,,PA/14/3.18,基礎教學大樓,hsinchu_city
,9,AirBox,2,5,,7,8,100,74DA38C7D3DC,1,,24.789,27,2020-05-24T01:35:43Z,,120.993,N/A,2020-05-24,74DA38C7D3DC,,10.6,,,01:35:43,,PA/14/2.81,交大博愛校區-竹銘館後門,2
,9,AirBox,2,9,,14,15,82,08BEAC0289FA,1,,25.14497251,25.87,2020-05-24T01:32:01Z,,121.7385472,N/A,2020-05-24,08BEAC0289FA,,N/A,,,01:32:01,,N/A,流籠頭-中華路5巷10號,keelung
,9,AirBox,2,5,,9,11,99,新北市汐止國中,1,,25.066,23.87,2020-05-24T01:32:51Z,,121.656,N/A,2020-05-24,74DA38F7C5CE,,1.33,,,01:32:51,,LR/14/1.39,汐止國中空氣盒子2,new_taipei
,9,AirBox,2,8,,14,15,76,臺北市備品,1,,25.001,25.87,2020-05-24T01:31:46Z,,121.524,臺北市,2020-05-24,74DA38F7C4BA,,13.32,,,01:31:46,,BRR/14/5.31,Ryanooo,new_taipei
,9,AirBox,2,5,,6,7,72,74DA38EBF89E,1,,25.133,26,2020-05-24T01:31:08Z,,121.47,N/A,2020-05-24,74DA38EBF89E,,12.34,,,01:31:08,,LR/14/5.5,北藝大藝教所,new_taipei
,9,AirBox,2,2,,3,3,63,74DA38E69D88,1,,22.9,30,2020-05-24T01:34:27Z,,120.52,N/A,2020-05-24,74DA38E69D88,,7.14,,,01:34:27,,Theil-Sen/30/2.12,福安仁惠居,kaohsiung
,9,AirBox,2,1,,1,1,80,74DA38EBF89A,1,,22.755,28.75,2020-05-24T01:34:21Z,,121.145,N/A,2020-05-24,74DA38EBF89A,,1.76,,,01:34:21,,PA/14/0.56,TTSHOW舞台車,taitung
,9,AirBox,2,8,,12,14,100,74DA38EBF89C,1,,25.048,26.12,2020-05-24T01:34:12Z,,121.581,N/A,2020-05-24,74DA38EBF89C,,8.08,,,01:34:12,,LR/14/6.53,hennessysbarrel,taipei
,9,AirBox,2,8,,11,11,71,74DA38E69D82,1,,24.968,25.75,2020-05-24T01:33:01Z,,121.191,N/A,2020-05-24,74DA38E69D82,,N/A,,,01:33:01,,N/A,NCLab,taoyuan
,9,AirBox,2,7,,10,10,92,74DA38E69D80,1,,25.099,26,2020-05-24T01:35:30Z,,121.505,N/A,2020-05-24,74DA38E69D80,,10.22,,,01:35:30,,LR/14/1.27,WonderHome,taipei
,9,AirBox,2,4,,8,8,100,市立福林國小,1,,25.096,25.5,2020-05-24T01:31:09Z,,121.529,臺北市士林區福志里福志路75號,2020-05-24,74DA38F2107A,,6.94,,,01:31:09,,LR/14/1.72,臺北市士林區福林國小,taipei
0,9,AirBox,2,0,acelink.edimax,1,2,86,臺中市立平等國小,1,0,24.3177692,20.8,2020-05-24T01:36:32Z,0,121.2937275,臺中市和平區平等里中興路三段環山三巷35號,2020-05-24,08BEAC09FF8C,0,0,v1.06,0,01:36:32,AI-1003WN,LR/14/49.48,,
0,9,AirBox,2,13,acelink.edimax,23,25,95,臺中市立復興國小,1,0,24.04247,29.1,2020-05-24T01:37:14Z,0,120.69691,臺中市霧峰區坑口里信義路50號,2020-05-24,08BEAC09FF8E,0,9.72,v1.06,0,01:37:14,AI-1003WN,BRR/30/13.43,,
0,9,AirBox,2,29,acelink.edimax,49,66,84,臺南市市立樹人國小,1,0,23.3292506979,29,2020-05-24T01:34:45Z,0,120.377400778,臺南市後壁區烏樹里145號,2020-05-24,08BEAC0A01EA,0,N/A,v1.06,0,01:34:45,AI-1003WN,N/A,,
0,9,AirBox,2,19,acelink.edimax,32,36,84,臺中市立烏日國中,1,0,24.1049125575,28.2,2020-05-24T01:37:51Z,0,120.617955364,臺中市烏日區新興路457號,2020-05-24,08BEAC0A01EE,0,16.3,v1.06,0,01:37:51,AI-1003WN,BRR/30/5.73,,
0,9,AirBox,2,8,acelink.edimax,14,15,76,臺中市立北屯國小,1,0,24.16344682,29.3,2020-05-24T01:38:22Z,0,120.6916271,臺中市北屯區進化北路2號,2020-05-24,08BEAC0A01E0,0,8.7,v1.06,0,01:38:22,AI-1003WN,BRR/30/5.28,,
0,9,AirBox,2,29,acelink.edimax,51,67,85,臺南市市立永仁高中附設國中,1,0,23.0030898,28.3,2020-05-24T01:34:27Z,0,120.2409516,臺南市永康區忠孝路74號,2020-05-24,08BEAC0A0742,0,25.41,v1.06,0,01:34:27,AI-1003WN,Theil-Sen/14/4.43,,
0,9,AirBox,2,4,acelink.edimax,9,10,93,臺中市立大坑國小,1,0,24.19698566,29,2020-05-24T01:35:40Z,0,120.7489645,臺中市北屯區東山路2段112號,2020-05-24,08BEAC0A01E2,0,45.05,v1.06,0,01:35:40,AI-1003WN,LR/30/6.67,,
0,9,AirBox,2,26,acelink.edimax,43,54,89,雲林縣縣立文興國小,1,0,23.78809714,29.2,2020-05-24T01:35:13Z,0,120.4444806,雲林縣西螺鎮新豐里新社路二五七號,2020-05-24,08BEAC0A01E4,0,73.51,v1.06,0,01:35:13,AI-1003WN,Theil-Sen/21/13.29,,
0,9,AirBox,2,3,acelink.edimax,5,5,79,桃園市市立大成國小,1,0,24.95831166,27.7,2020-05-24T01:39:50Z,0,121.2981566,桃園市八德區廣福路31號,2020-05-24,08BEAC0A01E6,0,5.24,v1.06,0,01:39:50,AI-1003WN,BRR/30/4.17,,
0,9,AirBox,2,5,acelink.edimax,10,11,88,桃園市市立慈文國中,1,0,25.0095379,27.5,2020-05-24T01:36:24Z,0,121.3012032,桃園市桃園區中正路835號,2020-05-24,08BEAC0A01E8,0,7.06,v1.06,0,01:36:24,AI-1003WN,BRR/30/1.61,,
0,9,AirBox,2,30,acelink.edimax,92,94,80,桃園市市立興南國中,1,0,24.97412166,27.7,2020-05-24T01:36:04Z,0,121.2267816,桃園市中壢區育英路55號,2020-05-24,08BEAC09FF82,0,N/A,v1.04,0,01:36:04,AI-1003WN,N/A,,
,9,AirBox,2,13,,18,21,100,74DA38AF4970,1,,24.153,29.5,2020-05-24T01:33:53Z,,120.637,N/A,2020-05-24,74DA38AF4970,,6.28,,,01:33:53,,BRR/30/0.43,台中卡蛙2,taichuang
0,9,AirBox,2,10,acelink.edimax,18,21,81,臺中市立福科國中,1,0,24.18853321,28.5,2020-05-24T01:35:18Z,0,120.6145721,臺中市西屯區福林路333號,2020-05-24,08BEAC09FF80,0,9.84,v1.06,0,01:35:18,AI-1003WN,BRR/30/4.88,,
0,9,AirBox,2,37,acelink.edimax,43,46,89,桃園市市立德龍國小,1,0,24.88212768,26.6,2020-05-24T01:32:43Z,0,121.1951925,桃園市龍潭區聖亭路八德段451巷140號,2020-05-24,08BEAC09FF86,0,N/A,v1.06,0,01:32:43,AI-1003WN,N/A,,
0,9,AirBox,2,4,acelink.edimax,7,8,81,臺中市立龍泉國小,1,0,24.19628097,28.8,2020-05-24T01:39:04Z,0,120.5476964,臺中市龍井區龍泉里龍新路162號,2020-05-24,08BEAC09FF84,0,4.34,v1.06,0,01:39:04,AI-1003WN,BRR/30/10.68,,
,9,AirBox,2,20,,33,42,100,74DA38E2B5EE,1,,22.666,27.75,2020-05-24T01:36:18Z,,120.322,N/A,2020-05-24,74DA38E2B5EE,,15.78,,,01:36:18,,Theil-Sen/30/5.09,司徒凡之家(室內),kaohsiung
0,9,AirBox,2,14,acelink.edimax,23,25,83,臺中市立臺中啟聰學校,1,0,24.1620888193,29.6,2020-05-24T01:35:38Z,0,120.617700554,臺中市西屯區協和里安和路1號,2020-05-24,08BEAC09FF88,0,11.87,v1.06,0,01:35:38,AI-1003WN,BRR/30/2.63,,
0,9,AirBox,2,25,acelink.edimax,46,58,100,雲林縣縣立辰光國小,1,0,23.58729779,28.5,2020-05-24T01:34:03Z,0,120.3183871,雲林縣北港鎮新厝里四九號,2020-05-24,08BEAC0A0462,0,22.73,v1.06,0,01:34:03,AI-1003WN,BRR/14/15.18,,
,9,AirBox,2,10,,14,15,83,74DA38EBF892,1,,25.012,28,2020-05-24T01:34:10Z,,121.458,N/A,2020-05-24,74DA38EBF892,,10.23,,,01:34:10,,BRR/14/0.13,板橋比對_2,NA
,9,AirBox,2,1,,1,2,66,74DA38F70310,1,,24.18,28.25,2020-05-24T01:36:49Z,,120.622,N/A,2020-05-24,74DA38F70310,,4.14,,,01:36:49,,BRR/30/3.67,2463,taichuang
,9,AirBox,2,5,,8,9,100,新竹市立大湖國小,1,,24.745,26.5,2020-05-24T01:37:11Z,,120.933,[300]新竹市香山區大湖里五福路一段530號,2020-05-24,74DA38C7D5FE,,12.14,,,01:37:11,,PA/14/7.81,新竹市大湖國小,hsinchu_city
,9,AirBox,2,5,,8,8,80,74DA38F16700,1,,25.03,30.61,2020-05-24T01:35:33Z,,121.527,N/A,2020-05-24,74DA38F16700,,9.45,,,01:35:33,,BRR/14/2.65,Ktest,taipei
,9,AirBox,2,29,,45,55,93,74DA38EBF898,1,,24.948,25.75,2020-05-24T01:36:34Z,,121.379,N/A,2020-05-24,74DA38EBF898,,25.92,,,01:36:34,,BRR/30/9.18,名人尊品,new_taipei
,9,AirBox,2,17,,25,28,100,74DA38E69D8E,1,,24.045,30.25,2020-05-24T01:35:14Z,,120.549,N/A,2020-05-24,74DA38E69D8E,,17.43,,,01:35:14,,LR/30/2.46,CoCo,nantou
,9,AirBox,2,17,,28,30,100,74DA38E2B582,1,,22.484,28.61,2020-05-24T01:31:06Z,,120.471,N/A,2020-05-24,74DA38E2B582,,13.72,,,01:31:06,,BRR/30/21.1,CF,new_taipei
,9,AirBox,2,4,,8,8,100,新北市土城國中,1,,24.963,26.87,2020-05-24T01:36:07Z,,121.429,N/A,2020-05-24,74DA38F7C4B8,,3.47,,,01:36:07,,BRR/14/6.31,新北市土城國中,new_taipei
,9,AirBox,2,7,,11,12,80,新北市安和國小,1,,24.989,25.12,2020-05-24T01:34:28Z,,121.464,N/A,2020-05-24,74DA38F7C4B4,,9.51,,,01:34:28,,BRR/14/2.72,新北市土城區安和國民小學2018,new_taipei
,9,AirBox,2,6,,9,9,84,74DA38F7C4B0,1,,24.984,27.75,2020-05-24T01:35:19Z,,121.461,N/A,2020-05-24,74DA38F7C4B0,,7.64,,,01:35:19,,BRR/14/3.23,新北市清水國小,new_taipei
,9,AirBox,2,31,,55,69,100,高雄市市立湖內國中,1,,22.907,26.12,2020-05-24T01:32:16Z,,120.227,高雄市立湖內國民中學 高雄市湖內區中山路二段63號,2020-05-24,74DA38F20E26,,24.35,,,01:32:16,,Theil-Sen/14/8.98,高雄市湖內區湖內國中,kaohsiung
,9,AirBox,2,23,,34,42,84,74DA38F6FFE0,1,,22.709,26.5,2020-05-24T01:32:55Z,,120.298,N/A,2020-05-24,74DA38F6FFE0,,20.64,,,01:32:55,,Theil-Sen/30/8.56,THH,kaohsiung
,9,AirBox,2,7,,9,11,100,taichung104,1,,24.226,27.5,2020-05-24T01:32:24Z,,120.582,N/A,2020-05-24,74DA3895C324,,1.97,,,01:32:24,,BRR/30/10.18,Taichung104,taichuang
,9,AirBox,2,15,,28,30,89,高雄市市立鳥松國中,1,,22.666,27.62,2020-05-24T01:32:09Z,,120.371,高雄市立鳥松國民中學 高雄市鳥松區鳥松里29鄰松埔北巷5-1號,2020-05-24,74DA38F20E22,,16.27,,,01:32:09,,Theil-Sen/30/9.29,高雄市鳥松國中,kaohsiung
,9,AirBox,2,5,,7,7,30,74DA38F6FFE4,1,,24.753,15.5,2020-05-24T01:33:32Z,,121.069,N/A,2020-05-24,74DA38F6FFE4,,2.91,,,01:33:32,,BRR/14/2.43,Mike,hsinchu_county
,9,AirBox,2,23,,41,50,82,08BEAC028CFC,1,,23.53075,28.36,2020-05-24T01:35:42Z,,120.465382,N/A,2020-05-24,08BEAC028CFC,,32.24,,,01:35:42,,Theil-Sen/30/7.96,大丘園,chiayi_county
,9,AirBox,2,26,,45,55,100,高雄市市立右昌國中,1,,22.713,26.75,2020-05-24T01:31:45Z,,120.286,高雄市立右昌國民中學 高雄市楠梓區興昌里盛昌街161號,2020-05-24,74DA38F20E28,,21.61,,,01:31:45,,Theil-Sen/30/8.95,高雄市楠梓區右昌國中,kaohsiung
,9,AirBox,2,7,,9,10,100,74DA38AF48C2,1,,24.023,27.5,2020-05-24T01:31:12Z,,120.491,N/A,2020-05-24,74DA38AF48C2,,0,,,01:31:12,,LR/30/7.01,ChungHua_秀水,changhua
,9,AirBox,2,19,,31,34,100,74DA38EBF6E6,1,,22.573,27.62,2020-05-24T01:32:10Z,,120.596,N/A,2020-05-24,74DA38EBF6E6,,15.66,,,01:32:10,,BRR/30/15.7,萬巒鄉佳和路（新街）,pingtung
,9,AirBox,2,53,,40,76,73,74DA38ED05F0,1,,25.046,28,2020-05-24T01:32:46Z,,121.451,N/A,2020-05-24,74DA38ED05F0,,24.79,,,01:32:46,,BRR/14/3.75,新莊~諺諺,new_taipei
,9,AirBox,2,4,,7,8,100,新北市鳳鳴國中,1,,24.967,25.62,2020-05-24T01:34:22Z,,121.332,N/A,2020-05-24,74DA38F20A2E,,3.98,,,01:34:22,,BRR/30/4.21,新北市立鳳鳴國中,new_taipei
,9,AirBox,2,3,,5,6,100,74DA38F6FE96,1,,25.086,24.12,2020-05-24T01:33:14Z,,121.603,N/A,2020-05-24,74DA38F6FE96,,4.32,,,01:33:14,,LR/14/4.48,空氣盒子,taipei
,9,AirBox,2,8,,13,14,83,新竹縣縣立松林國小,1,,24.869,25,2020-05-24T01:36:11Z,,120.991,[304]新竹縣新豐鄉松林街99號,2020-05-24,74DA38F2101A,,21.67,,,01:36:11,,PA/14/7.3,新竹縣縣立松林國小,hsinchu_county
,9,AirBox,2,12,,20,22,100,74DA38E69DDA,1,,22.821,26.37,2020-05-24T01:34:28Z,,120.489,N/A,2020-05-24,74DA38E69DDA,,11.96,,,01:34:28,,Theil-Sen/30/8.16,KK,pingtung
,9,AirBox,2,0,,1,2,100,宜蘭縣縣立壯圍國中,1,,24.749,26.25,2020-05-24T01:35:01Z,,121.788,[263]宜蘭縣壯圍鄉富祥路588號,2020-05-24,74DA38F21122,,0,,,01:35:01,,LR/14/4.2,壯圍國民中學,yilan
,9,AirBox,2,1,,1,2,93,宜蘭縣縣立南澳高中附設國中,1,,24.465,25.25,2020-05-24T01:36:42Z,,121.801,[272]宜蘭縣南澳鄉蘇花路二段301號,2020-05-24,74DA38F21126,,0,,,01:36:42,,LR/14/31.94,前瞻_宜蘭縣南澳高中,yilan
,9,AirBox,2,13,,17,20,100,taichung20,1,,24.184,29.86,2020-05-24T01:34:21Z,,120.602,N/A,2020-05-24,74DA3895C222,,5.75,,,01:34:21,,BRR/30/5.33,taichung20,taichuang
,9,AirBox,2,5,,7,8,93,新竹縣縣立寶山國小,1,,24.739,25.87,2020-05-24T01:32:59Z,,121.021,[308]新竹縣寶山鄉寶山村寶山路二段130號,2020-05-24,74DA38F20C9C,,6.89,,,01:32:59,,BRR/14/6.86,寶山國小,hsinchu_county
,9,AirBox,2,1,,2,3,100,台東縣縣立三和國小,1,,22.672,25.25,2020-05-24T01:32:00Z,,121.037,[963]臺東縣太麻里鄉三和村漁場94號,2020-05-24,74DA38F209B6,,3.27,,,01:32:00,,PA/14/14.88,臺東縣三和國小PM2.5監測,taitung
,9,AirBox,2,1,,1,1,86,台東縣縣立東海國小,1,,22.752,26.75,2020-05-24T01:31:49Z,,121.14,[950]臺東縣臺東市長沙街329號,2020-05-24,74DA38F2086E,,2.12,,,01:31:49,,PA/14/1.13,臺東縣東海國小,taitung
,9,AirBox,2,15,,24,26,100,嘉義縣立更寮國小,1,,23.483,27.12,2020-05-24T01:31:28Z,,120.239,[615]嘉義縣六腳鄉更寮村19號,2020-05-24,74DA38E2B738,,11.78,,,01:31:28,,BRR/14/1.98,更寮國民小學,chiayi_county
,9,AirBox,2,6,,9,10,92,74DA38E2B71A,1,,24.049,30.61,2020-05-24T01:34:17Z,,120.442,N/A,2020-05-24,74DA38E2B71A,,5.4,,,01:34:17,,LR/30/10.28,changhua38,changhua
,9,AirBox,2,3,,5,6,76,74DA38EBF8EC,1,,22.685,27.37,2020-05-24T01:31:45Z,,120.303,N/A,2020-05-24,74DA38EBF8EC,,9.05,,,01:31:45,,Theil-Sen/30/6.03,wen@indoor,kaohsiung
,9,AirBox,2,0,,0,1,100,台東縣縣立光明國小,1,,22.769,25.75,2020-05-24T01:37:08Z,,121.129,[950]臺東縣臺東市中興路二段150巷29弄1號,2020-05-24,74DA38F2112C,,2.22,,,01:37:08,,PA/14/2.67,GMP AirBox,taitung
,9,AirBox,2,11,,17,19,79,市立清江國小,1,,25.126,26.12,2020-05-24T01:24:38Z,,121.507,臺北市北投區奇岩里公館路220號,2020-05-24,74DA38F2112E,,18.09,,,01:24:38,,LR/14/2.44,台北市北投區清江國小2018,taipei
0,9,AirBox,2,12,acelink.edimax,20,22,85,08BEAC07D3CE,1,0,24.15232374,30,2020-05-24T01:36:21Z,0,120.6909559,N/A,2020-05-24,08BEAC07D3CE,0,9.97,v1.06,0,01:36:21,AI-1003WN,BRR/30/5.06,,
,9,AirBox,2,2,,4,4,100,08BEAC028D06,1,,23.993,24.87,2020-05-24T01:31:20Z,,121.556,N/A,2020-05-24,08BEAC028D06,,0,,,01:31:20,,LR/14/5.06,iTribe七腳川部落,hualien
,9,AirBox,2,29,,45,64,100,嘉義市立北興國中,1,,23.491,26.12,2020-05-24T01:37:12Z,,120.454,[600]嘉義市東區仁義里博東路262號,2020-05-24,74DA38B053A4,,30.83,,,01:37:12,,Theil-Sen/30/3.41,嘉義市立北興國中,chiayi_city
,9,AirBox,2,5,,10,12,100,新北市安溪國小,1,,24.93,25.12,2020-05-24T01:32:58Z,,121.372,N/A,2020-05-24,74DA38F7C31C,,5.61,,,01:32:58,,BRR/30/9.96,ases2,new_taipei
,9,AirBox,2,0,,0,0,100,台東縣縣立卑南國小,1,,22.782,24.62,2020-05-24T01:35:14Z,,121.119,[950]臺東縣臺東市卑南里更生北路317號,2020-05-24,74DA38F20CB2,,2.3,,,01:35:14,,PA/14/4.38,台東縣卑南國小,taitung
,9,AirBox,2,26,,39,50,100,高雄市市立前鎮國中,1,,22.582,26.87,2020-05-24T01:33:53Z,,120.321,高雄市立前鎮國民中學 高雄市前鎮區明道里新衙路17號,2020-05-24,74DA38F20E2E,,18.82,,,01:33:53,,Theil-Sen/30/6.56,高雄市前鎮區前鎮國中,kaohsiung
,9,AirBox,2,22,,39,47,100,高雄市市立後勁國中,1,,22.723,26.75,2020-05-24T01:31:35Z,,120.315,高雄市立後勁國民中學 高雄市楠梓區金田里加昌路180號,2020-05-24,74DA38F20E2C,,18.86,,,01:31:35,,Theil-Sen/30/10.43,高雄市楠梓區後勁國中,kaohsiung
,9,AirBox,2,25,,43,53,88,高雄市市立國昌國中,1,,22.719,27.37,2020-05-24T01:31:31Z,,120.285,高雄市立國昌國民中學 高雄市楠梓區國昌里德民路1010號,2020-05-24,74DA38F20E2A,,23.48,,,01:31:31,,Theil-Sen/30/9.62,高雄市楠梓區國昌國中,kaohsiung
,9,AirBox,2,11,,18,20,90,新北市三民高中,1,,25.086,24.37,2020-05-24T01:33:12Z,,121.473,N/A,2020-05-24,74DA38F7C410,,16.11,,,01:33:12,,LR/14/4.78,新北市蘆洲區三民高中2,new_taipei
0,9,AirBox,2,10,acelink.edimax,16,17,85,臺中市立賴厝國小,1,0,24.16296328,29.6,2020-05-24T01:39:45Z,0,120.6888876,臺中市北區漢口路四段168號,2020-05-24,08BEAC0A0356,0,8.02,v1.06,0,01:39:45,AI-1003WN,BRR/30/5.0,,
,9,AirBox,2,20,,31,34,76,74DA38E2B716,1,,23.705,27,2020-05-24T01:34:27Z,,120.552,N/A,2020-05-24,74DA38E2B716,,53.67,,,01:34:27,,Theil-Sen/21/1.04,Yun,yunlin
0,9,AirBox,2,10,acelink.edimax,18,19,79,臺中市立信義國小,1,0,24.1217880083,30.6,2020-05-24T01:39:13Z,0,120.668698736,臺中市南區五權南路325號,2020-05-24,08BEAC0A0354,0,10.02,v1.06,0,01:39:13,AI-1003WN,BRR/30/4.37,,
0,9,AirBox,2,3,acelink.edimax,9,10,92,臺中市立大林國小,1,0,24.1595606,26.1,2020-05-24T01:38:54Z,0,120.8643148,臺中市新社區福興里美林38號,2020-05-24,08BEAC0A0352,0,50.43,v1.06,0,01:38:54,AI-1003WN,LR/30/16.46,,
0,9,AirBox,2,12,acelink.edimax,22,25,100,雲林縣縣立育英國小,1,0,23.6222101,29,2020-05-24T01:37:03Z,0,120.2787968,雲林縣北港鎮番溝里八四號,2020-05-24,08BEAC0A0422,0,12.24,v1.06,0,01:37:03,AI-1003WN,BRR/14/17.53,,
,9,AirBox,2,19,,30,36,89,74DA38E69B9C,1,,23.964,27.87,2020-05-24T01:33:04Z,,120.568,N/A,2020-05-24,74DA38E69B9C,,29.36,,,01:33:04,,LR/30/11.66,員基附近,changhua
,9,AirBox,2,2,,3,3,74,74DA38AF483E,1,,24.767,27.25,2020-05-24T01:33:04Z,,120.968,N/A,2020-05-24,74DA38AF483E,,6.27,,,01:33:04,,PA/14/4.31,infinity,hsinchu_city
0,9,AirBox,2,0,acelink.edimax,0,0,94,雲林縣縣立石榴國中,1,0,23.7225594,28.6,2020-05-24T01:36:30Z,0,120.5867466,雲林縣斗六市榴中里光復路六六號,2020-05-24,08BEAC0A0428,0,4.35,v1.06,0,01:36:30,AI-1003WN,Theil-Sen/21/4.41,,
,9,AirBox,2,9,,12,13,100,74DA38B051CA,1,,25.028,28.11,2020-05-24T01:37:02Z,,121.494,N/A,2020-05-24,74DA38B051CA,,7.37,,,01:37:02,,BRR/14/2.49,小威哥的家,taipei
0,9,AirBox,2,11,acelink.edimax,17,18,79,臺中市立上安國小,1,0,24.1726328594,30,2020-05-24T01:39:45Z,0,120.639387891,臺中市西屯區上安路156號,2020-05-24,08BEAC0A0358,0,9.58,v1.06,0,01:39:45,AI-1003WN,BRR/30/2.31,,
,9,AirBox,2,1,,2,3,100,74DA38B05332,1,,24.638,27,2020-05-24T01:37:00Z,,121.783,N/A,2020-05-24,74DA38B05332,,0,,,01:37:00,,LR/14/12.77,青天計劃2.0 - 冬山八重櫻社區,yilan
,9,AirBox,2,6,,7,8,77,74DA38E2B646,1,,24.172,27.75,2020-05-24T01:36:15Z,,120.674,N/A,2020-05-24,74DA38E2B646,,5.16,,,01:36:15,,BRR/30/4.01,Castle,taichuang
,9,AirBox,2,18,,28,33,90,嘉義縣立東石國中,1,,23.467,26.62,2020-05-24T01:36:51Z,,120.25,[613]嘉義縣朴子市安福里山通路6號,2020-05-24,74DA38E2B640,,13.22,,,01:36:51,,BRR/14/0.22,東石國中一F,chiayi_county
,9,AirBox,2,4,,8,9,0,新竹縣縣立橫山國小,1,,24.718,-4,2020-05-24T01:32:59Z,,121.115,[312]新竹縣橫山鄉橫山村橫山100號,2020-05-24,74DA38F20C08,,0,,,01:32:59,,BRR/14/3.65,橫山國小空氣盒子,hsinchu_county
,9,AirBox,2,5,,9,10,69,08BEAC028C90,1,,24.437,26.75,2020-05-24T01:36:26Z,,118.32,N/A,2020-05-24,08BEAC028C90,,39.49,,,01:36:26,,LR/7/0.95,大同之家育幼組,NA
,9,AirBox,2,5,,7,7,86,74DA38E69CB2,1,,25.084,26.5,2020-05-24T01:36:52Z,,121.524,N/A,2020-05-24,74DA38E69CB2,,9.64,,,01:36:52,,LR/14/2.53,劍潭金城武,taipei
,9,AirBox,2,22,,35,43,100,74DA38E2B860,1,,23.927,28.5,2020-05-24T01:32:58Z,,120.66,N/A,2020-05-24,74DA38E2B860,,21.34,,,01:32:58,,LR/30/3.01,nantou13,nantou
,9,AirBox,2,11,,14,15,77,74DA38E69CB0,1,,25.185,25.37,2020-05-24T01:32:47Z,,121.431,N/A,2020-05-24,74DA38E69CB0,,N/A,,,01:32:47,,N/A,台北灣管理中心,new_taipei
,9,AirBox,2,21,,31,34,87,74DA38E2B648,1,,24.076,28.5,2020-05-24T01:33:31Z,,120.708,N/A,2020-05-24,74DA38E2B648,,15.22,,,01:33:31,,BRR/30/10.84,永隆科技(144),taichuang
,9,AirBox,2,8,,12,13,100,74DA38F7C1A6,1,,24.198,33.86,2020-05-24T01:31:54Z,,120.601,N/A,2020-05-24,74DA38F7C1A6,,2.9,,,01:31:54,,BRR/30/6.54,科園二路（水塔）中,changhua
,9,AirBox,2,2,,3,4,100,74DA38E69E6E,1,,24.625,26.25,2020-05-24T01:31:17Z,,120.795,N/A,2020-05-24,74DA38E69E6E,,2.33,,,01:31:17,,BRR/30/7.11,TBS_後龍,miaoli
0,9,AirBox,2,8,acelink.edimax,14,15,80,桃園市市立東門國小,1,0,24.9943521,26.7,2020-05-24T01:38:06Z,0,121.3156019,桃園市桃園區東門里東國街14號,2020-05-24,08BEAC0A073A,0,10.09,v1.06,0,01:38:06,AI-1003WN,BRR/30/1.14,,
0,9,AirBox,2,5,acelink.edimax,8,9,84,臺中市立龍津國小,1,0,24.20160865,29.1,2020-05-24T01:38:10Z,0,120.5222785,臺中市龍井區龍津里中央路一段165巷50號,2020-05-24,08BEAC0A022A,0,4.26,v1.06,0,01:38:10,AI-1003WN,BRR/30/13.26,,
0,9,AirBox,2,31,acelink.edimax,51,65,100,嘉義縣縣立義竹國中,1,0,23.34162489,28.8,2020-05-24T01:36:57Z,0,120.2508129,嘉義縣義竹鄉岸腳村59之2號,2020-05-24,08BEAC0A073E,0,N/A,v1.06,0,01:36:57,AI-1003WN,N/A,,
,9,AirBox,2,4,,6,7,85,74DA38B0520C,1,,24.998,27.25,2020-05-24T01:33:10Z,,121.511,N/A,2020-05-24,74DA38B0520C,,7.4,,,01:33:10,,BRR/14/5.4,Joan,new_taipei
0,9,AirBox,2,6,acelink.edimax,13,15,100,雲林縣縣立文正國小,1,0,23.5390569,29.7,2020-05-24T01:37:13Z,0,120.2250082,雲林縣水林鄉山腳村蕃東路一號,2020-05-24,08BEAC0A028A,0,8.68,v1.06,0,01:37:13,AI-1003WN,BRR/14/8.33,,
0,9,AirBox,2,28,acelink.edimax,48,62,100,臺南市市立和順國小,1,0,23.066067,29.6,2020-05-24T01:34:45Z,0,120.218457,臺南市安南區安和路五段178巷5號,2020-05-24,08BEAC0A0518,0,20.29,v1.06,0,01:34:45,AI-1003WN,Theil-Sen/14/9.2,,
,9,AirBox,2,7,,10,12,100,新北市八里國中,1,,25.139,25.37,2020-05-24T01:34:52Z,,121.401,N/A,2020-05-24,74DA38F7C13C,,8.29,,,01:34:52,,LR/14/12.11,新北市八里國中2,new_taipei
,9,AirBox,2,14,,20,23,100,74DA38AF4942,1,,23.826,27.12,2020-05-24T01:31:07Z,,120.791,N/A,2020-05-24,74DA38AF4942,,12.49,,,01:31:07,,LR/30/14.46,兩腳詩集●環保旅宿,nantou
